dob,height,name,reach,stance,url
"Sep 22, 1985","6' 2""",Chuck O'Neil,--,,http://ufcstats.com/fighter-details/56bc9ccb609df534
"Sep 27, 1986","5' 11""",Ryan McGillivray,--,,http://ufcstats.com/fighter-details/1f9c371c93dfd3a9
"Nov 12, 1982","6' 6""",Kendall Grove,"79""",Orthodox,http://ufcstats.com/fighter-details/234f3767ff0e5701
"Jun 22, 1963","6' 1""",Randy Couture,"75""",Orthodox,http://ufcstats.com/fighter-details/0aa92558424ced9e
"Oct 31, 1974","5' 3""",Charlie Valencia,"64""",Orthodox,http://ufcstats.com/fighter-details/8a0be41c0380188d
"Sep 20, 1977","6' 1""",Ryan Jensen,"76""",Orthodox,http://ufcstats.com/fighter-details/aae99701b21554e4
"Aug 09, 1979","6' 0""",Kyle Watson,--,Southpaw,http://ufcstats.com/fighter-details/d7b2c0b53883ee80
"Feb 12, 1980","6' 0""",Jon Madsen,"72""",Orthodox,http://ufcstats.com/fighter-details/7691a80e6ca3e55b
"Sep 24, 1981","6' 0""",Kris McCray,"76""",Orthodox,http://ufcstats.com/fighter-details/baed16f18348908e
"Jul 17, 1976","6' 7""",Sean McCorkle,"81""",Orthodox,http://ufcstats.com/fighter-details/008dc37cca279def
"Jul 12, 1979","6' 3""",Mario Miranda,"74""",Orthodox,http://ufcstats.com/fighter-details/df2bf09c99594848
"Oct 31, 1980","5' 7""",Waylon Lowe,--,Southpaw,http://ufcstats.com/fighter-details/28f62d866c59c709
"Nov 29, 1976","6' 0""",Ricardo Almeida,"74""",Orthodox,http://ufcstats.com/fighter-details/91186547a7f3f758
"May 07, 1979","5' 8""",Kurt Pellegrino,"70""",Orthodox,http://ufcstats.com/fighter-details/aa1952ec0b3dd8e1
"Jan 30, 1981","5' 10""",Rob Kimmons,"73""",Orthodox,http://ufcstats.com/fighter-details/054defd5420a551f
"Dec 13, 1976","5' 11""",Todd Brown,--,Orthodox,http://ufcstats.com/fighter-details/9b68bf67c5695185
--,--,Tom Blackledge,--,Orthodox,http://ufcstats.com/fighter-details/2adb11835acd815b
"Sep 08, 1975","6' 2""",Chris Tuchscherer,"76""",Orthodox,http://ufcstats.com/fighter-details/df05aa15b2d66f57
"Jan 31, 1981","6' 0""",Maciej Jewtuszko,--,Southpaw,http://ufcstats.com/fighter-details/6b5b9be990774f0e
"Sep 23, 1979","5' 5""",Antonio Banuelos,"63""",Orthodox,http://ufcstats.com/fighter-details/9ddfb3369a3b0394
"Sep 12, 1984","5' 9""",Paul Kelly,"70""",Orthodox,http://ufcstats.com/fighter-details/aac5ac38148f0528
"Dec 15, 1979","6' 0""",Paul Taylor,"72""",Orthodox,http://ufcstats.com/fighter-details/9b74de674c355425
"Aug 29, 1977","5' 10""",Gabe Ruediger,--,Orthodox,http://ufcstats.com/fighter-details/ccba80d4820ef557
"May 09, 1983","6' 4""",Tim Hague,"76""",Orthodox,http://ufcstats.com/fighter-details/219a254e15d60135
"Sep 17, 1974","6' 0""",Mike Guymon,"74""",Orthodox,http://ufcstats.com/fighter-details/eaea0fc7b76525a8
"Jul 28, 1987","5' 8""",Willamy Freire,--,,http://ufcstats.com/fighter-details/f1f37d667bcd0d27
"Aug 08, 1988","6' 0""",Amilcar Alves,--,Southpaw,http://ufcstats.com/fighter-details/dc5a6b2fdb27e7dc
"Aug 24, 1973","5' 10""",Marcus Davis,"70""",Southpaw,http://ufcstats.com/fighter-details/b7d524c77c27389b
"Apr 16, 1976","5' 9""",Phil Baroni,"72""",Orthodox,http://ufcstats.com/fighter-details/1652f3213655b935
"Jun 03, 1986","5' 11""",Greg Soto,"73""",Orthodox,http://ufcstats.com/fighter-details/9c669abd35b2522f
"Mar 12, 1970","5' 8""",Antonio McKee,--,Southpaw,http://ufcstats.com/fighter-details/3414b50b08a10600
"Oct 09, 1977","6' 0""",Joe Doerksen,"75""",Orthodox,http://ufcstats.com/fighter-details/dbaaf42313af90fa
"Apr 29, 1986","6' 1""",Dustin Hazelett,"76""",Orthodox,http://ufcstats.com/fighter-details/a149d6bc670cdb60
"Apr 16, 1986","6' 0""",Pat Audinwood,--,Orthodox,http://ufcstats.com/fighter-details/196ed28337adc630
"Jan 31, 1987","5' 10""",Aaron Wilkinson,--,,http://ufcstats.com/fighter-details/338a11d3674eb2d4
"Mar 31, 1983","5' 8""",Tyler Toner,"70""",Orthodox,http://ufcstats.com/fighter-details/8e893f269d5696b2
"Mar 11, 1984","5' 11""",Sako Chivitchian,--,,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4
"May 13, 1979","5' 6""",Fredson Paixao,"66""",Orthodox,http://ufcstats.com/fighter-details/320edfb0332b7073
"Mar 08, 1981","5' 11""",Maiquel Falcao,--,Orthodox,http://ufcstats.com/fighter-details/d58478ded5534695
"Nov 19, 1979","5' 11""",Gerald Harris,"77""",Southpaw,http://ufcstats.com/fighter-details/c4b81cdecd5d6abe
"Apr 03, 1984","5' 9""",Brian Foster,"71""",Orthodox,http://ufcstats.com/fighter-details/3dc3022232b79c7a
"Aug 28, 1982","5' 10""",Karo Parisyan,"72""",Orthodox,http://ufcstats.com/fighter-details/349aaa3da11eb587
"Mar 20, 1984","6' 3""",Goran Reljic,"81""",Southpaw,http://ufcstats.com/fighter-details/132f860d02953f4c
"Dec 30, 1984","6' 2""",Nick Osipczak,"76""",Orthodox,http://ufcstats.com/fighter-details/5b407acfe0ef9b76
"Apr 25, 1979","5' 7""",Alexandre Ferreira,--,Orthodox,http://ufcstats.com/fighter-details/28ba5f27e473420c
--,"5' 9""",Mark Scanlon,--,Orthodox,http://ufcstats.com/fighter-details/771b60ff889661c8
"Dec 03, 1979","6' 0""",Seth Petruzelli,"76""",Orthodox,http://ufcstats.com/fighter-details/93b9496275bbbf80
"Jun 30, 1976","6' 2""",Gilbert Yvel,"77""",Orthodox,http://ufcstats.com/fighter-details/d29b5c4f22c6357d
"May 04, 1978","6' 1""",James Wilks,"75""",Orthodox,http://ufcstats.com/fighter-details/852454c572675334
"Aug 29, 1983","6' 7""",Vinicius Queiroz,--,,http://ufcstats.com/fighter-details/2a8502954f49e682
"Aug 14, 1985","6' 0""",Mark Holst,--,Orthodox,http://ufcstats.com/fighter-details/c11f50e9c1513ce9
"Oct 24, 1980","6' 4""",James McSweeney,"77""",Switch,http://ufcstats.com/fighter-details/cac08b8685387ca5
"Jun 02, 1974","5' 6""",Matt Serra,"68""",Orthodox,http://ufcstats.com/fighter-details/86dfed7cc24a9fa7
"Aug 05, 1973","5' 6""",Sean Sherk,"67""",Orthodox,http://ufcstats.com/fighter-details/029880cdbf5ca089
"Jul 30, 1984","5' 11""",Steve Lopez,--,Orthodox,http://ufcstats.com/fighter-details/6085ceb59087514b
"Dec 04, 1975","6' 0""",Julio Paulino,--,Orthodox,http://ufcstats.com/fighter-details/60c72f7459827881
"Jan 05, 1979","5' 9""",John Gunderson,"69""",Orthodox,http://ufcstats.com/fighter-details/a0c139b34f11421a
"Jan 22, 1982","6' 1""",Tomasz Drwal,"76""",Orthodox,http://ufcstats.com/fighter-details/679a9054e2815943
"Sep 22, 1975","5' 9""",Forrest Petz,"71""",Orthodox,http://ufcstats.com/fighter-details/e86bc32f5997a8f7
"Aug 24, 1968","5' 9""",James Toney,--,Orthodox,http://ufcstats.com/fighter-details/d10b35152277cf98
"Mar 21, 1985","6' 1""",John Salter,"74""",Southpaw,http://ufcstats.com/fighter-details/010986ee359fb863
"Nov 21, 1981","5' 9""",Rodney Wallace,"72""",Switch,http://ufcstats.com/fighter-details/b9415726dc3ec526
"Sep 12, 1978","6' 2""",James Irvin,"75""",Orthodox,http://ufcstats.com/fighter-details/a7f4d0902bb64092
"May 05, 1981","6' 3""",Steve Steinbeiss,"75""",Orthodox,http://ufcstats.com/fighter-details/0b5b6876c2a4723f
"Oct 31, 1975","6' 2""",Keith Jardine,"76""",Orthodox,http://ufcstats.com/fighter-details/b9d0fd83bb8a147a
"Nov 29, 1983","6' 1""",Jamie Yager,--,Orthodox,http://ufcstats.com/fighter-details/85248da6e9e2f7e7
"Apr 23, 1980","5' 10""",Josh Bryant,--,Orthodox,http://ufcstats.com/fighter-details/01f022fa494188e2
"Nov 29, 1983","6' 3""",James Hammortree,--,Orthodox,http://ufcstats.com/fighter-details/1f77fce698e80488
"Dec 17, 1969","6' 2""",Chuck Liddell,"76""",Orthodox,http://ufcstats.com/fighter-details/a390eb8a9b2df298
"Dec 17, 1979","6' 0""",David Loiseau,"76""",Orthodox,http://ufcstats.com/fighter-details/22e47b53e4ceb27c
"Mar 10, 1982","5' 9""",Jesse Lennox,"72""",Orthodox,http://ufcstats.com/fighter-details/3ae10ac4df3df05c
"Mar 30, 1988","5' 10""",Dan Lauzon,--,Orthodox,http://ufcstats.com/fighter-details/4c8d6fde2dde07c4
"Aug 23, 1983","5' 8""",Joe Brammer,--,Orthodox,http://ufcstats.com/fighter-details/013da757877044a2
"Oct 24, 1984","6' 2""",Jesse Forbes,"75""",Southpaw,http://ufcstats.com/fighter-details/947eccadb72f4f6f
"Feb 21, 1983","5' 9""",Paul Daley,"76""",Orthodox,http://ufcstats.com/fighter-details/23725c826c481e7f
"Feb 08, 1974","6' 2""",Kevin Ferguson,"77""",Orthodox,http://ufcstats.com/fighter-details/27541033b97c076d
"Jul 13, 1979","6' 0""",Jonathan Goulet,"73""",Orthodox,http://ufcstats.com/fighter-details/fb1538b46877a695
"May 10, 1974","5' 11""",Yoshiyuki Yoshida,"70""",Southpaw,http://ufcstats.com/fighter-details/ab8900ae1f1dfd4c
"Mar 11, 1967","5' 10""",Renzo Gracie,--,Orthodox,http://ufcstats.com/fighter-details/aae0897825336b1a
"May 25, 1977","5' 10""",Brad Blackburn,"73""",Orthodox,http://ufcstats.com/fighter-details/7e69a4b0961aa555
"May 31, 1981","5' 11""",Matt Veach,--,Orthodox,http://ufcstats.com/fighter-details/5731cc327790b731
"Jul 14, 1973","6' 2""",Mostapha Al-Turk,"77""",Orthodox,http://ufcstats.com/fighter-details/1cf1310684a841f5
"Mar 18, 1972","6' 0""",Nate Quarry,"72""",Open Stance,http://ufcstats.com/fighter-details/52cae54377b433b7
"Aug 13, 1975","5' 7""",Ronys Torres,--,Orthodox,http://ufcstats.com/fighter-details/cce79e827569f26e
"Jul 30, 1981","5' 9""",Rob Emerson,"70""",Orthodox,http://ufcstats.com/fighter-details/dc0f07928009a127
"May 08, 1975","5' 7""",Caol Uno,"70""",Southpaw,http://ufcstats.com/fighter-details/eb1723480fa2f96c
"Dec 08, 1973","6' 2""",Lucio Linhares,--,Orthodox,http://ufcstats.com/fighter-details/a780d16cf7eed44d
"Mar 25, 1982","6' 0""",Rory Markham,"71""",Orthodox,http://ufcstats.com/fighter-details/23a16ebe733e3041
"Jan 16, 1974","6' 2""",Paul Buentello,"77""",Orthodox,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
"Dec 30, 1981","5' 10""",Shannon Gugerty,"71""",Orthodox,http://ufcstats.com/fighter-details/9f1641c08cf8fbe2
--,"6' 3""",Chase Gormley,--,Orthodox,http://ufcstats.com/fighter-details/052ceb8976695342
"Dec 20, 1964","6' 1""",Mark Coleman,"75""",Orthodox,http://ufcstats.com/fighter-details/21b8a0f5c231096f
"May 07, 1972","5' 9""",Frank Trigg,"71""",Southpaw,http://ufcstats.com/fighter-details/d2d37e8eeb3abc8d
"Aug 22, 1983","6' 0""",Justin Buchholz,"73""",Orthodox,http://ufcstats.com/fighter-details/231926533134ec1f
"Jul 14, 1978","6' 4""",Rolles Gracie,--,Orthodox,http://ufcstats.com/fighter-details/e4a9dbade7c7e1a7
--,"6' 2""",Jay Silva,--,Southpaw,http://ufcstats.com/fighter-details/53bb0d40905b87c0
"Aug 19, 1982","5' 9""",Kyle Bradley,"71""",Orthodox,http://ufcstats.com/fighter-details/a6959da32f0e6b5d
"Oct 03, 1978","6' 1""",Wilson Gouveia,"76""",Orthodox,http://ufcstats.com/fighter-details/af5b208e97f5d382
"Nov 29, 1984","5' 9""",Shane Nelson,"70""",Southpaw,http://ufcstats.com/fighter-details/2db7fa8db6bc9632
"Mar 03, 1980","5' 10""",Kevin Burns,"74""",Orthodox,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b
"Mar 22, 1972","6' 0""",Houston Alexander,"72""",Orthodox,http://ufcstats.com/fighter-details/0541480fbf719d86
"Aug 15, 1973","6' 6""",Marcus Jones,--,Orthodox,http://ufcstats.com/fighter-details/8fa2b06572365321
"Jul 18, 1985","6' 2""",Darrill Schoonover,--,Orthodox,http://ufcstats.com/fighter-details/5a558ba1ff5e9121
"Apr 27, 1987","6' 2""",Justin Wren,--,Orthodox,http://ufcstats.com/fighter-details/e78f601035d677f2
"Feb 09, 1982","6' 1""",Jake Rosholt,--,Orthodox,http://ufcstats.com/fighter-details/4f2fcbefb668689d
"Aug 23, 1977","5' 11""",Brock Larson,"71""",Southpaw,http://ufcstats.com/fighter-details/5eedbf1e9601be35
"Jun 12, 1980","5' 10""",Jason Dent,"71""",Orthodox,http://ufcstats.com/fighter-details/fa8b9e6b0c2269f8
"Sep 17, 1977","5' 11""",Denis Kang,"77""",Orthodox,http://ufcstats.com/fighter-details/3c241737a6069b9f
"Nov 22, 1981","6' 3""",Rolando Delgado,"77""",Orthodox,http://ufcstats.com/fighter-details/37b1696e6d115957
"Feb 05, 1976","6' 4""",Antoni Hardonk,"78""",Orthodox,http://ufcstats.com/fighter-details/69b69c0178c4004d
"May 14, 1982","6' 2""",Razak Al-Hassan,--,Orthodox,http://ufcstats.com/fighter-details/38b50fd1e1b5b656
"Aug 26, 1974","5' 6""",Hermes Franca,"71""",Orthodox,http://ufcstats.com/fighter-details/e0ec3c3b6b611f7e
"Jul 27, 1978","6' 0""",Drew McFedries,"72""",Southpaw,http://ufcstats.com/fighter-details/1fd4fbdcc67de844
"May 20, 1983","5' 9""",Roger Huerta,"70""",Orthodox,http://ufcstats.com/fighter-details/daf1b84aebd6602b
"Jun 07, 1977","6' 1""",Chris Wilson,"75""",Orthodox,http://ufcstats.com/fighter-details/a56607a451e4c70d
"Feb 18, 1976","6' 1""",Justin McCully,"73""",Orthodox,http://ufcstats.com/fighter-details/75f871836d41f90f
"Aug 18, 1973","5' 10""",Marcus Aurelio,"74""",Orthodox,http://ufcstats.com/fighter-details/04643fd03d9159cc
"Oct 31, 1985","6' 2""",Dan Cramer,--,Orthodox,http://ufcstats.com/fighter-details/480b702debcb5433
"May 08, 1983","6' 1""",Danillo Villefort,--,Orthodox,http://ufcstats.com/fighter-details/fd87b1bbfcde9d5e
"Sep 25, 1984","6' 3""",Jake O'Brien,"76""",Orthodox,http://ufcstats.com/fighter-details/20bcc9966affb19c
"Oct 28, 1979","6' 0""",Mike Ciesnolevicz,--,Orthodox,http://ufcstats.com/fighter-details/51b0bb73a1da34bc
"Jun 10, 1984","5' 11""",Frank Lester,--,Orthodox,http://ufcstats.com/fighter-details/edd8d5d8089a35f8
"May 12, 1987","5' 11""",Cameron Dollar,--,Orthodox,http://ufcstats.com/fighter-details/3bbcd63a016d9715
"Apr 04, 1979","5' 10""",Dale Hartt,"69""",Orthodox,http://ufcstats.com/fighter-details/058e4e08a1ad8aba
"Feb 02, 1980","6' 0""",Denis Stojnic,--,Orthodox,http://ufcstats.com/fighter-details/a421465acbe59c77
"Jul 03, 1982","6' 1""",Xavier Foupa-Pokam,--,Open Stance,http://ufcstats.com/fighter-details/ec33146e43e58933
"May 19, 1977","6' 0""",Andre Gusmao,--,Orthodox,http://ufcstats.com/fighter-details/cc300e9aa3063431
"Oct 18, 1975","5' 9""",Brandon Wolff,--,Orthodox,http://ufcstats.com/fighter-details/aa79d5399571068e
"Nov 16, 1979","5' 7""",David Kaplan,--,Orthodox,http://ufcstats.com/fighter-details/5669b828e7e11329
"Jun 06, 1979","5' 10""",David Bielkheden,"71""",Orthodox,http://ufcstats.com/fighter-details/1efa064872f089d0
"Oct 08, 1976","5' 9""",Ryo Chonan,"70""",Orthodox,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9
"Jan 26, 1981","6' 0""",Carmelo Marrero,"73""",Orthodox,http://ufcstats.com/fighter-details/aa03a3ca00ac6827
"May 12, 1984","5' 9""",Junie Browning,--,Orthodox,http://ufcstats.com/fighter-details/d74cba8566291bfa
"Oct 02, 1978","6' 1""",Matt Horwich,--,Orthodox,http://ufcstats.com/fighter-details/049d698d773eb3e1
--,"6' 0""",Jesse Sanders,--,Orthodox,http://ufcstats.com/fighter-details/59aaf2730b84698a
"May 01, 1981","6' 2""",Nissen Osterneck,--,Orthodox,http://ufcstats.com/fighter-details/d632d156c0549e07
--,"6' 0""",Joe Vedepo,--,Orthodox,http://ufcstats.com/fighter-details/d35c3ed553b71fa2
"Jul 21, 1982","6' 0""",Tim McKenzie,"74""",Orthodox,http://ufcstats.com/fighter-details/9ca265dfe8323db3
"Aug 05, 1982","5' 11""",Pete Sell,"75""",Orthodox,http://ufcstats.com/fighter-details/0359313549d230a1
--,"6' 0""",Ryan Madigan,--,Orthodox,http://ufcstats.com/fighter-details/a8d521d913df4e31
"May 19, 1981","6' 0""",Jason Day,"72""",Orthodox,http://ufcstats.com/fighter-details/a6fd2173d5e2d7f0
--,"6' 0""",Michael Patt,--,Orthodox,http://ufcstats.com/fighter-details/83d0de122f2f9664
--,"5' 11""",Brian Cobb,--,Orthodox,http://ufcstats.com/fighter-details/3138fab619faf4d1
--,"5' 10""",Per Eklund,"72""",Orthodox,http://ufcstats.com/fighter-details/58bc81376286b3d3
"Jan 18, 1971","6' 6""",Neil Grove,--,Orthodox,http://ufcstats.com/fighter-details/36a432f22144843e
"Feb 01, 1980","5' 9""",Troy Mandaloniz,--,Orthodox,http://ufcstats.com/fighter-details/725a834930c2b5bf
"Jan 22, 1981","5' 8""",Luigi Fioravanti,"70""",Orthodox,http://ufcstats.com/fighter-details/9583662df31d943f
"Mar 31, 1976","5' 9""",Rich Clementi,"72""",Southpaw,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2
"Apr 27, 1980","6' 1""",Derek Downey,--,Orthodox,http://ufcstats.com/fighter-details/b05086131c6f5dc5
"Nov 03, 1981","5' 10""",Steve Bruno,--,Orthodox,http://ufcstats.com/fighter-details/2f3f12002564bb55
"Oct 07, 1974","5' 7""",Akihiro Gono,"68""",Switch,http://ufcstats.com/fighter-details/b2acebbef8da14ea
"Sep 13, 1975","6' 2""",Christian Wellisch,"77""",Orthodox,http://ufcstats.com/fighter-details/f1b2a4365799c48b
"Sep 01, 1982","5' 10""",Matt Arroyo,"72""",Orthodox,http://ufcstats.com/fighter-details/de62052b2ede65ba
"Aug 25, 1975","6' 1""",Jeremy Horn,"74""",Orthodox,http://ufcstats.com/fighter-details/8d26912cd2aeb366
--,"5' 11""",Tom Egan,--,Orthodox,http://ufcstats.com/fighter-details/eae4aec1a5a8ff01
"Nov 19, 1976","5' 9""",Alexandre Barros,--,Southpaw,http://ufcstats.com/fighter-details/8fd1f27e86661ede
"Apr 19, 1981","6' 3""",Antonio Mendes,"77""",Southpaw,http://ufcstats.com/fighter-details/3795fca327cbcf23
--,"6' 0""",Ivan Serati,--,Orthodox,http://ufcstats.com/fighter-details/b23fca14c7b79935
"Mar 03, 1983","5' 9""",Nate Mohr,"72""",Orthodox,http://ufcstats.com/fighter-details/04c15b52c3cc1cab
"Feb 13, 1976","6' 1""",Dean Lister,"75""",Orthodox,http://ufcstats.com/fighter-details/68c6cd5287b473a7
"Dec 02, 1977","6' 0""",Mike Wessel,--,Orthodox,http://ufcstats.com/fighter-details/b51841e7c594090d
"Mar 31, 1973","6' 0""",Reese Andy,--,Orthodox,http://ufcstats.com/fighter-details/46e2ca71fd5089cb
"Jun 01, 1974","6' 3""",Dan Evensen,--,Orthodox,http://ufcstats.com/fighter-details/dd8aec6de7035943
"Jul 30, 1984","6' 3""",Shane Primm,--,Orthodox,http://ufcstats.com/fighter-details/5114f1b5ad4cdf72
"Aug 16, 1977","6' 0""",Jules Bruchez,--,Southpaw,http://ufcstats.com/fighter-details/d1dcd4e96464a53d
"Jun 21, 1981","5' 10""",John Polakowski,--,Orthodox,http://ufcstats.com/fighter-details/b18fb36a4aa00093
"Jul 28, 1980","6' 2""",Nate Loughran,--,Orthodox,http://ufcstats.com/fighter-details/cbf94e4c4af4ff6d
"Jul 05, 1980","6' 1""",Brodie Farber,--,Orthodox,http://ufcstats.com/fighter-details/91d73ee59347ac16
"Oct 21, 1982","6' 0""",Johnny Rees,--,Orthodox,http://ufcstats.com/fighter-details/3ba3b5cc94498437
"Oct 03, 1978","6' 4""",Corey Hill,"80""",Orthodox,http://ufcstats.com/fighter-details/abbc737317f66b81
"Nov 04, 1982","6' 2""",Eddie Sanchez,"74""",Orthodox,http://ufcstats.com/fighter-details/7f0b4a75ef3039a3
"Aug 28, 1976","6' 2""",Josh Hendricks,--,Southpaw,http://ufcstats.com/fighter-details/7649c4c95b824488
"Jan 25, 1977","5' 7""",Jorge Gurgel,"69""",Orthodox,http://ufcstats.com/fighter-details/04d5718ed2661e8c
"Jul 16, 1982","5' 9""",Alvin Robinson,"68""",Southpaw,http://ufcstats.com/fighter-details/cbe79765d44bd172
"Nov 05, 1984","6' 0""",Ryan Thomas,--,Orthodox,http://ufcstats.com/fighter-details/b732b326c362fb62
"Apr 18, 1984","5' 10""",Rameau Thierry Sokoudjou,"78""",Orthodox,http://ufcstats.com/fighter-details/d1152823307d7e7c
--,"5' 10""",Neil Wain,--,Orthodox,http://ufcstats.com/fighter-details/6b7bc7eaf2465387
--,"5' 9""",Jess Liaudin,"72""",Orthodox,http://ufcstats.com/fighter-details/a8aba6fd8a463043
"Feb 15, 1973","5' 6""",David Baron,--,Switch,http://ufcstats.com/fighter-details/80c0bed43da0e27b
"Dec 24, 1975","5' 8""",Samy Schiavo,--,Orthodox,http://ufcstats.com/fighter-details/1208ffc5be6e31ad
"Nov 01, 1979","6' 2""",Brad Morris,--,Orthodox,http://ufcstats.com/fighter-details/6803d4d6908354ac
"Jun 03, 1975","6' 3""",Jason Lambert,"75""",Orthodox,http://ufcstats.com/fighter-details/5be86bb2f78fef2f
"Mar 02, 1978","6' 4""",Heath Herring,"78""",Orthodox,http://ufcstats.com/fighter-details/7450525c7ba032a0
"Apr 27, 1980","6' 0""",Luke Cummo,"74""",Orthodox,http://ufcstats.com/fighter-details/93ce4ac89e3d7652
"Dec 27, 1986","6' 1""",Cale Yarbrough,--,Orthodox,http://ufcstats.com/fighter-details/a0b91014e9d16a76
"Jan 06, 1978","5' 11""",James Giboo,--,Orthodox,http://ufcstats.com/fighter-details/f74e037b97917027
"Feb 11, 1971","6' 0""",Evan Tanner,"74""",Orthodox,http://ufcstats.com/fighter-details/8f2d9ee27f206f1f
"Dec 08, 1974","6' 1""",Dante Rivera,--,Southpaw,http://ufcstats.com/fighter-details/288aaa8f82040e02
"Jun 08, 1971","5' 9""",Marvin Eastman,"73""",Orthodox,http://ufcstats.com/fighter-details/05866d8c3a321856
"May 05, 1980","6' 1""",Rob Yundt,--,Orthodox,http://ufcstats.com/fighter-details/42078a86d3dd037b
"Jan 11, 1971","6' 0""",Ivan Salaverry,--,Orthodox,http://ufcstats.com/fighter-details/394f55ebca199124
"Jul 16, 1979","5' 11""",Kazuhiro Nakamura,"70""",Orthodox,http://ufcstats.com/fighter-details/b034747dc1d15491
"Nov 30, 1981","5' 11""",War Machine,--,Orthodox,http://ufcstats.com/fighter-details/cd7bafbeee1f29a0
"Dec 17, 1981","5' 10""",Jason Tan,--,Orthodox,http://ufcstats.com/fighter-details/ad3041e61896b975
"May 12, 1973","5' 11""",Travis Lutter,"75""",Orthodox,http://ufcstats.com/fighter-details/622f015c81a9b13a
"Jan 06, 1975","6' 3""",Kalib Starnes,"74""",Orthodox,http://ufcstats.com/fighter-details/c8136ab8aa32c974
"Aug 06, 1980","5' 10""",Charles McCarthy,"71""",Orthodox,http://ufcstats.com/fighter-details/da97d6c97d09c030
"Jun 17, 1976","5' 10""",Kuniyoshi Hironaka,"70""",Orthodox,http://ufcstats.com/fighter-details/9d4522df6fc49a47
"Sep 28, 1976","5' 9""",Din Thomas,--,Orthodox,http://ufcstats.com/fighter-details/40a604761ca7d64d
"Jul 16, 1978","5' 6""",Ryan Roberts,--,Orthodox,http://ufcstats.com/fighter-details/35dc6220b113b7ec
"Aug 02, 1968","5' 10""",Jeff Cox,--,Orthodox,http://ufcstats.com/fighter-details/c9bbf1a0285a8076
"Sep 04, 1978","5' 10""",Roman Mitichyan,--,Orthodox,http://ufcstats.com/fighter-details/2961be02cfb0d2c1
"Aug 20, 1984","5' 10""",Tommy Speer,"71""",Orthodox,http://ufcstats.com/fighter-details/1411c630ba711b64
"Sep 08, 1972","5' 9""",John Halverson,--,Southpaw,http://ufcstats.com/fighter-details/88c8f47241d90040
"Mar 05, 1976","6' 8""",Tim Sylvia,"80""",Orthodox,http://ufcstats.com/fighter-details/2a542ee8a8b83559
"Feb 10, 1976","5' 11""",David Heath,"72""",Orthodox,http://ufcstats.com/fighter-details/4f95f74620a6b7a4
"Oct 10, 1980","5' 8""",Terry Martin,"71""",Orthodox,http://ufcstats.com/fighter-details/6a92caba39b64752
"Jul 14, 1976","5' 5""",Alberto Crane,--,Orthodox,http://ufcstats.com/fighter-details/25433871e4eee0f4
"Nov 09, 1977","5' 7""",Joe Veres,--,Orthodox,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5
"Nov 27, 1968","6' 4""",Colin Robinson,--,Orthodox,http://ufcstats.com/fighter-details/1a1a4d7a29041d77
"Sep 22, 1973","5' 11""",James Lee,--,Southpaw,http://ufcstats.com/fighter-details/863d06a7ef8bc98c
"Sep 28, 1976","5' 7""",Jordan Radev,--,Southpaw,http://ufcstats.com/fighter-details/45bc8f98d62bd096
"Jul 26, 1974","6' 0""",Tony DeSouza,"70""",Southpaw,http://ufcstats.com/fighter-details/6ad9058b7c7898b0
"Oct 10, 1980","5' 9""",Doug Evans,--,Orthodox,http://ufcstats.com/fighter-details/d3de4a24f7eefac8
"Jan 26, 1977","5' 9""",Jared Rollins,--,Orthodox,http://ufcstats.com/fighter-details/c4b6099f0d25f75e
"Apr 28, 1978","5' 10""",Billy Miles,--,Orthodox,http://ufcstats.com/fighter-details/3c48019bc387b80c
"Dec 23, 1980","5' 9""",Dan Barrera,--,Orthodox,http://ufcstats.com/fighter-details/f12f979b657ab876
"Nov 26, 1974","5' 8""",Richie Hightower,--,Orthodox,http://ufcstats.com/fighter-details/318e629d1eb7aa49
"Nov 26, 1974","5' 11""",John Kolosci,--,Orthodox,http://ufcstats.com/fighter-details/5f6038bcdb95e3e4
"Aug 20, 1977","6' 3""",Dorian Price,--,Southpaw,http://ufcstats.com/fighter-details/ee4b670e159f4a33
"Sep 22, 1982","6' 2""",Paul Georgieff,--,Orthodox,http://ufcstats.com/fighter-details/2f1700b3a4a09bc7
"Nov 30, 1980","5' 7""",Luke Caudillo,--,Orthodox,http://ufcstats.com/fighter-details/68d76fd9ecf7431d
"Jul 15, 1972","5' 8""",Jason Black,--,Orthodox,http://ufcstats.com/fighter-details/b2f743746e8dcfa2
"Apr 23, 1982","5' 6""",Diego Saraiva,--,Orthodox,http://ufcstats.com/fighter-details/4f4dac51adc1af4f
"Dec 17, 1978","6' 1""",Scott Junk,--,Orthodox,http://ufcstats.com/fighter-details/ac70a4f1db1b8c40
"Nov 22, 1982","6' 0""",Edilberto de Oliveira,--,Orthodox,http://ufcstats.com/fighter-details/afdb76fbd86f6d11
"Jul 31, 1978","5' 8""",Anthony Torres,--,Orthodox,http://ufcstats.com/fighter-details/918d9d89d4d52acc
"Sep 07, 1975","6' 1""",Renato Sobral,"75""",Orthodox,http://ufcstats.com/fighter-details/d468288756ae3982
